D_est,D_exp,D_std_error,NE,SCALE,SD,SM,max_distance,mean_distance,min_distance,sample_size,seed,status,σ_est,σ_exp,σ_obs,σ_std_error,replicate
1399.0119926298278,1250.0,163.8280956382654,5000,1.0,0.1141430648307316,0.01,1.5836647075604804,0.5219133084340449,0.033907016856141524,100,2011206,success,0.12140988654265268,0.11436187847771911,0.13906828189958342,0.009817873297419774,1
341.010818046186,250.0,36.87352289944932,1000,0.5,0.13463111250969162,0.01,1.034246736859922,0.37966561657104503,0.01238235805065119,100,1011107,success,0.13972024256986856,0.1348166772161265,0.15962126848243938,0.009243061969368582,1
351.4767822143225,250.0,42.0966062927006,1000,1.0,0.13463111250969162,0.01,1.040915603534625,0.3526641355025084,0.012650579393755657,100,2011107,success,0.14282523381963036,0.1348166772161265,0.15983655507687167,0.010174408828267057,1
1384.8769307293294,1250.0,203.42324548623435,5000,0.5,0.13463111250969162,0.01,1.117468042099225,0.4626624444749264,0.033010135804575735,100,1011207,success,0.12816179229187732,0.1348166772161265,0.1633230930205086,0.012461883378600307,1
763.5001929113917,1250.0,126.34983526962094,5000,1.0,0.13463111250969162,0.01,1.677455884841569,0.6009001458323308,0.03735895415228908,100,2011207,success,0.18074330531888488,0.1348166772161265,0.16336310053039363,0.01924493477945012,1
247.55518137328184,250.0,36.30095877297932,1000,0.5,0.15879665122429035,0.01,1.0601580854279546,0.37782713721635935,0.011669375493595749,100,1011108,success,0.17370471533723744,0.15895400731044473,0.18714352166058432,0.01480880283075767,1
155.78729084082082,250.0,26.30510396661488,1000,1.0,0.15879665122429035,0.01,1.32289007231644,0.4195758656733591,0.033285404643709625,100,2011108,success,0.22258256335395787,0.15895400731044473,0.18717129095004134,0.0212402671951258,1
1002.7161214685751,1250.0,162.58749030148948,5000,0.5,0.15879665122429035,0.01,1.1694240717162043,0.4957302212368768,0.03083622729245788,100,1011208,success,0.15056297932081406,0.15895400731044473,0.1917706373712945,0.015772976802941485,1
580.295629532169,1250.0,98.60669357424001,5000,1.0,0.15879665122429035,0.01,1.6090565888273791,0.6607261329245244,0.03662464726605617,100,2011208,success,0.2033661848859148,0.15895400731044473,0.19158168003897788,0.02221080873854479,1
250.22915288583488,250.0,27.0330735024646,1000,0.5,0.18729977023872302,0.01,1.1188370970241732,0.42982010595038805,0.03325416583433187,100,1011109,success,0.1592417580870997,0.1874331985841314,0.21980277606267315,0.010524455995859208,1
92.79539701950668,250.0,19.125609747116936,1000,1.0,0.18729977023872302,0.01,1.4281728169625878,0.4814448026254822,0.030108415397153504,100,2011109,success,0.28897889574443425,0.1874331985841314,0.21927700219548274,0.03304907418161177,1
676.1661772839294,1250.0,188.03757686268986,5000,0.5,0.18729977023872302,0.01,1.234586533669649,0.4842773506411445,0.03191295965372429,100,1011209,success,0.20909034817123254,0.1874331985841314,0.2244775694294282,0.034300881610713006,1
399.5726741919007,1250.0,80.77723229050639,5000,1.0,0.18729977023872302,0.01,1.921307278809028,0.7274365472785648,0.03456342743049823,100,2011209,success,0.25859508620087657,0.1874331985841314,0.2243587246330529,0.03211744954727058,1
152.48111499308126,250.0,23.522092581191693,1000,0.5,0.22091904118260292,0.01,1.0503568520244084,0.42565614132265017,0.013853562219711022,100,1011110,success,0.21051403904971933,0.2210321758410766,0.25674645975074323,0.018637907448251386,1
124.89256563943763,250.0,19.100428953688333,1000,1.0,0.22091904118260292,0.01,1.3252701881082047,0.5024700367222238,0.03306342443834311,100,2011110,success,0.241407593707897,0.2210321758410766,0.25703468831670034,0.021280705590816965,1
1050.2823103062133,1250.0,226.9426621320921,5000,0.5,0.22091904118260292,0.01,1.2233879942724273,0.48536270096038764,0.03303586276820565,100,1011210,success,0.1687731341101852,0.2210321758410766,0.26272813172111864,0.022691468230652195,1
430.2318584551886,1250.0,81.07481276492366,5000,1.0,0.22091904118260292,0.01,2.079174141781049,0.7994186779917727,0.031797705227639785,100,2011210,success,0.25503873832839297,0.2210321758410766,0.26278073143441677,0.03053307725465287,1
77.04957253672492,250.0,16.030624322105524,1000,0.5,0.26057278497905195,0.01,1.313979342580688,0.46327176957704297,0.03244247616262556,100,1011111,success,0.29328555725900063,0.2606687098056444,0.3008047248327658,0.033617501607865634,1
106.83236578906022,250.0,12.711785028763348,1000,1.0,0.26057278497905195,0.01,1.6674866595467592,0.5660181618929097,0.03471756461970058,100,2011111,success,0.24066419631716035,0.2606687098056444,0.3007802632218112,0.016885384424529987,1
644.2157444222331,1250.0,158.51431879703216,5000,0.5,0.26057278497905195,0.01,1.2035577891264757,0.522517963960855,0.030995488032581307,100,1011211,success,0.20890894266455975,0.2606687098056444,0.306861932522817,0.03088987158687445,1
213.54183993081043,1250.0,45.563880170058894,5000,1.0,0.26057278497905195,0.01,2.2154577238310904,0.8811482520003873,0.03524130387641921,100,2011211,success,0.3371720352920261,0.2606687098056444,0.30694138755675665,0.043589403294717055,1
163.30101297018084,250.0,16.32093169240961,1000,0.5,0.3073441560685451,0.01,1.2049712902639393,0.46711241284529814,0.03185011777020179,100,1011112,success,0.17930258631386045,0.30742548734528535,0.3523830380791599,0.010847535845597323,1
65.23376418376164,250.0,8.48632516937415,1000,1.0,0.3073441560685451,0.01,1.8564860344394603,0.6732464773634135,0.030663031582359813,100,2011112,success,0.305188137128879,0.30742548734528535,0.35212819811744933,0.02314747417695908,1
735.5480486253985,1250.0,166.01222499139428,5000,0.5,0.3073441560685451,0.01,1.1668157435305127,0.5199532890366781,0.03343557078110827,100,1011212,success,0.19292492321332766,0.30742548734528535,0.3564621850716795,0.026685310279930718,1
241.80589542007775,1250.0,53.55989341381668,5000,1.0,0.3073441560685451,0.01,2.353957001754785,0.912591510242332,0.03368460407049507,100,2011212,success,0.3374474647744496,0.30742548734528535,0.35655556196235605,0.045718879434388265,1
92.96802304066411,250.0,15.65817245599604,1000,0.5,0.362510729111945,0.01,1.2075338193087393,0.4840035560140172,0.03092369945629866,100,1011113,success,0.26041528660876795,0.3625796860295319,0.4105282245626908,0.024796555509449297,1
58.584654306734556,250.0,6.668653280930636,1000,1.0,0.362510729111945,0.01,2.005735478895074,0.7374546048639803,0.03680594703378559,100,2011113,success,0.30917427682490445,0.3625796860295319,0.411194259934787,0.020860245158766198,1
477.6983696823183,1250.0,172.59095137916827,5000,0.5,0.362510729111945,0.01,1.2784809706827918,0.5081761535939348,0.03308472752790485,100,1011213,success,0.25916716067121576,0.3625796860295319,0.4125956969996226,0.05346929439212015,1
177.38180805971703,1250.0,47.34028090263993,5000,1.0,0.362510729111945,0.01,2.2730232667686985,0.9648587826021483,0.03142523089337108,100,2011213,success,0.40652768622644186,0.3625796860295319,0.4123971663797304,0.064407093446943,1
98.37900654133028,250.0,14.12903219605618,1000,0.5,0.4275793963427939,0.01,1.3087922384291286,0.49596947326499263,0.03517105631304187,100,1011114,success,0.24243126309904584,0.4276378610189561,0.47590387032902476,0.020039478186100388,1
25.07295027860924,250.0,5.220904364107778,1000,1.0,0.4275793963427939,0.01,2.15067027192696,0.736647156769852,0.028150688004286734,100,2011114,success,0.4890703482497722,0.4276378610189561,0.4751640378094666,0.05572824228678318,1
392.7610304089591,1250.0,131.49430552326476,5000,0.5,0.4275793963427939,0.01,1.2159905487483957,0.528709560480199,0.03227156228206182,100,1011214,success,0.27080287234216055,0.4276378610189561,0.4748629063175468,0.051744308027132535,1
76.80504388957876,1250.0,54.960381434816206,5000,1.0,0.4275793963427939,0.01,2.3579058233128016,0.8629073489967248,0.029969222967400674,100,2011214,success,0.7029400571667375,0.4276378610189561,0.47487993870817885,0.26891150320867013,1
65.42854254463948,250.0,12.057051430559714,1000,0.5,0.5043275288009783,0.01,1.3545877302390519,0.49065676849323675,0.033806229751033826,100,1011115,success,0.2962088015275485,0.5043770973255046,0.5431857571680095,0.0302889702441039,1
37.26521050439581,250.0,3.88659593005997,1000,1.0,0.5043275288009783,0.01,2.2321939941702036,0.9241879628037539,0.03655835984837248,100,2011115,success,0.36833958768506964,0.5043770973255046,0.54323114475077,0.023089085391893947,1
336.2386131199539,1250.0,159.51794600111174,5000,0.5,0.5043275288009783,0.01,1.3002402707565721,0.5075227044246353,0.037390069296030316,100,1011215,success,0.31918834922924094,0.5043770973255046,0.5430566987159536,0.08353778385513948,1
80.37600204827174,1250.0,45.501446755231925,5000,1.0,0.5043275288009783,0.01,2.2713798729866785,0.9347203376947595,0.03096844329653446,100,2011215,success,0.6655415929892639,0.5043770973255046,0.5429367051413484,0.20443230989412578,1
122.46677798913109,250.0,12.64746313910319,1000,0.5,0.5948515257797643,0.01,1.211517977698026,0.5065345164554238,0.03153424231266881,100,1011116,success,0.20128619214001822,0.5948935515892853,0.612279865258257,0.012515721780680904,1
34.70373611154554,250.0,4.324880074841941,1000,1.0,0.5948515257797643,0.01,2.424895167762875,0.8781876957647903,0.03178222709368428,100,2011116,success,0.3968135663201191,0.5948935515892853,0.6123124977552449,0.02887180329494384,1
239.40766988675452,1250.0,127.89658142676427,5000,0.5,0.5948515257797643,0.01,1.3079661377208114,0.5369582610074306,0.033922466156931924,100,1011216,success,0.37047704932502284,0.5948935515892853,0.6148053723376145,0.10785072870909936,1
61.99473018682556,1250.0,35.771722506505824,5000,1.0,0.5948515257797643,0.01,2.573469468063267,0.9907617623242005,0.027254214790519996,100,2011216,success,0.7279893789624277,0.5948935515892853,0.6148409831065238,0.2270930028794552,1
114.14363818544854,250.0,13.107533469765487,1000,0.5,0.7016240786295687,0.01,1.2725858707267517,0.5315639346089077,0.034528608471749954,100,1011117,success,0.22001465623029984,0.7016597093412099,0.6822798386656628,0.015065807286862264,1
24.92591419186444,250.0,3.7245072472704632,1000,1.0,0.7016240786295687,0.01,2.4085563018076055,0.9348071746278883,0.0346651599005095,100,2011117,success,0.4768570215808377,0.7016597093412099,0.6819892460739747,0.04066649898341897,1
586.5802222407959,1250.0,198.29812297939358,5000,0.5,0.7016240786295687,0.01,1.158923842890989,0.5116664487682822,0.03333598079370242,100,1011217,success,0.24043372690240564,0.7016597093412099,0.6872700095321862,0.047184549380487696,1
130.7873799750718,1250.0,45.644868861642806,5000,1.0,0.7016240786295687,0.01,2.5661103287492195,0.9854033060249614,0.03106595211229257,100,2011217,success,0.49799920228237743,0.7016597093412099,0.6874034617594298,0.09937271987077596,1
89.74335230456866,250.0,11.164711078200456,1000,0.5,0.8275617130972104,0.01,1.3073271218743747,0.5146124528776289,0.03301454235817393,100,1011118,success,0.2378318955260583,0.8275919217732792,0.7495390974811276,0.017212368938413977,1
24.456130655585152,250.0,2.893129557102896,1000,1.0,0.8275617130972104,0.01,2.522840560292332,0.9208714853554317,0.02699194868657592,100,2011118,success,0.4340841359056372,0.8275919217732792,0.7498009205813541,0.029709270443482885,1
278.80102340051417,1250.0,145.43575145436148,5000,0.5,0.8275617130972104,0.01,1.2186521686254925,0.48590946971154575,0.033112441616394275,100,1011218,success,0.33662998082642387,0.8275919217732792,0.7558544478515056,0.09563658142954973,1
189.2376370210896,1250.0,41.792799838379544,5000,1.0,0.8275617130972104,0.01,2.6536871448387984,1.025826634026926,0.03597135699760112,100,2011218,success,0.380342568516725,0.8275919217732792,0.7560579337585851,0.05138399713431014,1
71.27831526692869,250.0,11.447447861214796,1000,0.5,0.9761044551408122,0.01,1.1895552847430622,0.49794698762252076,0.031145392872479014,100,1011119,success,0.2747248341529479,0.9761300668178099,0.808390648171838,0.024846804504625196,1
27.75498235288057,250.0,3.9638476748002653,1000,1.0,0.9761044551408122,0.01,2.5359313632618843,0.9521904900775432,0.039894280416923875,100,2011119,success,0.4618558972378159,0.9761300668178099,0.8095187287190744,0.03799677755576813,1
557.0650590236584,1250.0,199.08182688047964,5000,0.5,0.9761044551408122,0.01,1.3376594761648561,0.5010439199384253,0.03009658362852936,100,1011219,success,0.24827558698385824,0.9761300668178099,0.8175741375821207,0.05093135167428661,1
142.1409708144769,1250.0,47.99434149525473,5000,1.0,0.9761044551408122,0.01,2.415348208941318,0.9908477987293716,0.040315862611789585,100,2011219,success,0.4790713255222588,0.9761300668178099,0.8176835640313334,0.09331400124505147,1
125.49382505825234,250.0,14.088631303900614,1000,0.5,1.1513097963170544,0.01,1.2185129445032161,0.5001807199842292,0.03424586795616777,100,1011120,success,0.20653545476769797,1.1513315105110333,0.8616610659000744,0.013828426218012743,1
28.38415068606797,250.0,3.4270918326638817,1000,1.0,1.1513097963170544,0.01,2.5882605545799087,1.0334509928124465,0.03246697820538621,100,2011120,success,0.4441211110654387,1.1513315105110333,0.8620631479655511,0.031728328344647144,1
512.4945789768299,1250.0,174.00375068497988,5000,0.5,1.1513097963170544,0.01,1.2708853238633337,0.5280601270130617,0.031172200398121852,100,1011220,success,0.25417801508730514,1.1513315105110333,0.8698492859903041,0.04982661796039018,1
149.99428691705873,1250.0,39.898184476935675,5000,1.0,1.1513097963170544,0.01,2.535321827912712,1.031706136761295,0.03418305192118393,100,2011220,success,0.4342028540078316,1.1513315105110333,0.8700691223273267,0.068646143404189,1
102.0096901808768,250.0,11.397032891455963,1000,0.5,1.3579635254347853,0.01,1.2246457197445324,0.5287298789778959,0.0343803010314605,100,1011121,success,0.22223299510755817,1.357981935230094,0.904599805814419,0.01475971074799745,1
20.09321169676349,250.0,2.972753026812067,1000,1.0,1.3579635254347853,0.01,2.521411017691109,1.047518513666005,0.032075333908425624,100,2011121,success,0.5304358986540413,1.357981935230094,0.9049477752203381,0.04486931963746494,1
659.3673124110599,1250.0,164.1879336274765,5000,0.5,1.3579635254347853,0.01,1.2553564806165645,0.5034011852450231,0.03424961303540018,100,1011221,success,0.20460536373286003,1.357981935230094,0.91201796148231,0.03049167653315779,1
156.617641045574,1250.0,48.65545847206114,5000,1.0,1.3579635254347853,0.01,2.5933065928917385,0.9946336392684482,0.02730785454823393,100,2011221,success,0.45725736586430427,1.357981935230094,0.9124040145943965,0.08266813144506308,1
101.63654670447706,250.0,11.240310794133459,1000,0.5,1.6017104538763438,0.01,1.2628946599964692,0.4979898543598894,0.03209024279565149,100,1011122,success,0.21542692535238153,1.6017260621144813,0.9394493698810339,0.014059414367397743,1
19.35531352776223,250.0,2.495058251499971,1000,1.0,1.6017104538763438,0.01,2.6348605040411703,1.0167343375097329,0.0358224619228718,100,2011122,success,0.4958758760544677,1.6017260621144813,0.9389154394097722,0.03680292441990356,1
426.5356328946953,1250.0,193.315293150625,5000,0.5,1.6017104538763438,0.01,1.22528625208054,0.5151333217570593,0.032779215700157835,100,1011222,success,0.2940913857472618,1.6017260621144813,0.9448958788578092,0.07468055976612259,1
130.15342330763812,1250.0,42.632141086404765,5000,1.0,1.6017104538763438,0.01,2.5054652626015708,1.0288351878394884,0.029264547809828224,100,2011222,success,0.4934316373343564,1.6017260621144813,0.9451295273987576,0.09340529911669729,1
93.35442802973073,250.0,13.225096411947451,1000,0.5,1.8892086053897241,0.01,1.2238195682945834,0.5172766970551401,0.03382979410524475,100,1011123,success,0.2498192853940067,1.8892218383976473,0.965691548393242,0.0204249768893524,1
21.68493678940621,250.0,2.20716548694887,1000,1.0,1.8892086053897241,0.01,2.497312138557715,1.0707361238777156,0.03791461418589357,100,2011123,success,0.4469258900570695,1.8892218383976473,0.9645181670383902,0.027084722944234557,1
710.6950173083892,1250.0,158.55998724124356,5000,0.5,1.8892086053897241,0.01,1.2751549789396304,0.5340960059517728,0.03398198362382933,100,1011223,success,0.19710614716809202,1.8892218383976473,0.970735911113035,0.026969525997135015,1
119.24904203769756,1250.0,38.24922083927889,5000,1.0,1.8892086053897241,0.01,2.361369576769628,1.0224129124895427,0.04158739596153519,100,2011223,success,0.49462588735597274,1.8892218383976473,0.9707978247643944,0.09154489589738393,1
84.48821238821749,250.0,12.80394716939619,1000,0.5,2.228311082094074,0.01,1.3291857191575343,0.5436076139428286,0.032071127468664216,100,1011124,success,0.2698230921591686,2.228322301325206,0.9855345244437198,0.02347577497871491,1
22.80764837082412,250.0,2.8720952631889074,1000,1.0,2.228311082094074,0.01,2.56946379420671,1.0431276075886968,0.03510497957256842,100,2011124,success,0.4786104664042148,2.228322301325206,0.9851178775160065,0.03514421235467545,1
496.09544115288145,1250.0,201.08274112438374,5000,0.5,2.228311082094074,0.01,1.2764908389816008,0.5125005316024975,0.03605114637949789,100,1011224,success,0.2751160972550752,2.228322301325206,0.9903358121429333,0.0630806971521778,1
174.53259842527106,1250.0,51.190935767546954,5000,1.0,2.228311082094074,0.01,2.42105241340807,1.0151263904881849,0.03827940140045512,100,2011224,success,0.4343029753526756,2.228322301325206,0.9899482387333789,0.07539807733932713,1
134.29994855955684,250.0,14.10113398798781,1000,0.5,2.6282805744254794,0.01,1.2930231368805658,0.5154039300271231,0.03234809591999067,100,1011125,success,0.2002910649394762,2.6282900863303365,1.0014517374014016,0.01273028943681797,1
18.837895928236396,250.0,2.9562240153288695,1000,1.0,2.6282805744254794,0.01,2.554583175224083,1.0374133846203801,0.031248514969276348,100,2011125,success,0.5484987189384448,2.6282900863303365,1.0006033754999044,0.048842772107207034,1
519.8316439683907,1250.0,163.34124487248326,5000,0.5,2.6282805744254794,0.01,1.2720798065986416,0.527290834941375,0.034455058103065685,100,1011225,success,0.24713206155404654,2.6282900863303365,1.0044339546957257,0.04506422246593336,1
102.71091747491916,1250.0,40.39628083742655,5000,1.0,2.6282805744254794,0.01,2.4697728000763535,1.0274581617488663,0.03462443483812717,100,2011225,success,0.5661319993541662,2.6282900863303365,1.0039712189794296,0.12539199965215325,1
102.396499809435,250.0,12.938319394089028,1000,0.5,3.1000423744294308,0.01,1.318694859171368,0.5145856315577791,0.036402098565717585,100,1011126,success,0.2325834958233617,3.100050438824837,1.0099125899950319,0.017180703105337078,1
20.06085070947126,250.0,3.0327084406381775,1000,1.0,3.1000423744294308,0.01,2.3874042801706055,1.0264911940154027,0.027979830166150275,100,2011126,success,0.527305748637314,3.100050438824837,1.0119029499104277,0.04547558226985259,1
373.7212677803237,1250.0,146.7258079428627,5000,0.5,3.1000423744294308,0.01,1.2254818190379193,0.5161652184211727,0.032726696311457644,100,1011226,success,0.29051761443692253,3.100050438824837,1.0147726097224232,0.06402765555135789,1
177.67348598155635,1250.0,50.44131722204204,5000,1.0,3.1000423744294308,0.01,2.47187511250211,0.924870517658695,0.03322640333697448,100,2011226,success,0.4095765442621388,3.100050438824837,1.0146445093058054,0.06823529503287859,1
77.89260871464373,250.0,10.655182563925795,1000,0.5,3.6564828035373615,0.01,1.2573869361678227,0.5236024403932368,0.033966349057071965,100,1011127,success,0.2585367287234088,3.656489640702465,1.0196898392378997,0.02031464557134751,1
18.703624202332946,250.0,2.0241928789137127,1000,1.0,3.6564828035373615,0.01,2.623963822946038,1.0870323281568277,0.03671599622223438,100,2011127,success,0.478830872762304,3.656489640702465,1.0190012965222985,0.030471843099324932,1
481.52169230562697,1250.0,190.33294758700973,5000,0.5,3.6564828035373615,0.01,1.3316963957177075,0.5289612124256796,0.035217728992422453,100,1011227,success,0.27656236059282213,3.656489640702465,1.022373518557959,0.062160444381541606,1
123.16611574302624,1250.0,39.12803237044853,5000,1.0,3.6564828035373615,0.01,2.518469880374055,1.0391477970910097,0.029854141336101987,100,2011227,success,0.5014494140983518,3.656489640702465,1.0227474687477165,0.09187874285561409,1
98.09054566083266,250.0,11.811104623158982,1000,0.5,4.312801206475506,0.01,1.311867706207749,0.5300796126945095,0.0326094310057202,100,1011128,success,0.23328382213193227,4.31280700316819,1.0247711299691071,0.016531632149519502,1
22.055851808361155,250.0,2.5646319834093507,1000,1.0,4.312801206475506,0.01,2.609721806664521,1.0452972923050232,0.0287829020640055,100,2011128,success,0.4690242089550294,4.31280700316819,1.025104228383,0.03191650534447588,1
469.9236959822439,1250.0,157.50541080894965,5000,0.5,4.312801206475506,0.01,1.2871354833057378,0.5118978482050733,0.0331694884209662,100,1011228,success,0.25274709281260155,4.31280700316819,1.027792671963355,0.04868470198882992,1
102.2643294759231,1250.0,39.292961803769714,5000,1.0,4.312801206475506,0.01,2.6086375378882827,1.0468678718426894,0.033000881409152756,100,2011228,success,0.5654201606981155,4.31280700316819,1.027295349261341,0.12281639063467123,1
62.3154467499153,250.0,10.449778710528435,1000,0.5,5.086925126130032,0.01,1.287617995551466,0.5142222291273589,0.03450420773872273,100,1011129,success,0.29333623267047293,5.086930040687904,1.0288495305699437,0.02754513094277585,1
17.221771610836,250.0,2.7354399282544564,1000,1.0,5.086925126130032,0.01,2.684702979352786,0.9762883273849811,0.03581302769672802,100,2011129,success,0.5488728864631351,5.086930040687904,1.0269432947104906,0.0489092995492252,1
58.54344629281214,1250.0,120.13200176727324,5000,0.5,5.086925126130032,0.01,1.2803804475441316,0.5532212921385572,0.03084870266029556,100,1011229,success,0.8554104596169467,5.086930040687904,1.0316075795036406,0.899047234953651,1
168.0779760493503,1250.0,45.760868961950564,5000,1.0,5.086925126130032,0.01,2.5902056045150506,1.0096346649501293,0.03398513404189564,100,2011229,success,0.4215121978019807,5.086930040687904,1.0317236425579996,0.06829231118039945,1
68.23535477116972,250.0,10.601163320274432,1000,0.5,6.0,0.01,1.3179564820612168,0.5448840000768506,0.03531581948350565,100,1011130,success,0.28670147729984463,6.00000416666522,1.0321115380699029,0.025300652029357506,1
26.47482990528222,250.0,3.276675730180055,1000,1.0,6.0,0.01,2.3718064639659104,0.9805142142916318,0.03202657363485939,100,2011130,success,0.44612384306873915,6.00000416666522,1.0324927682101295,0.03222252277898017,1
663.260561926997,1250.0,163.74401021311354,5000,0.5,6.0,0.01,1.2565475471942884,0.5187860095997765,0.03337836366213543,100,1011230,success,0.20712566004949415,6.00000416666522,1.0344582337447519,0.03074302046908,1
108.99914597651193,1250.0,38.51538882122404,5000,1.0,6.0,0.01,2.6425562188795504,1.0802993380578712,0.03019790814157707,100,2011230,success,0.5475615671517331,6.00000416666522,1.0343621195261024,0.11060450542150048,1
