DISTANCE,IBD_LEFT,IBD_RIGHT,IBD_MID,NR_PAIRS,COUNT,DISTANCE_INDEX,BIN_INDEX
98.242,0.01,0.025,0.0175,1,19,173,2
98.242,0.025,0.05,0.037500000000000006,1,2,173,3
100.469,0.004,0.01,0.007,1,42,174,1
100.469,0.01,0.025,0.0175,1,10,174,2
100.469,0.025,0.05,0.037500000000000006,1,3,174,3
102.438,0.004,0.01,0.007,1,28,175,1
102.438,0.01,0.025,0.0175,1,2,175,2
102.438,0.025,0.05,0.037500000000000006,1,3,175,3
114.045,0.004,0.01,0.007,1,34,176,1
114.045,0.01,0.025,0.0175,1,11,176,2
114.045,0.025,0.05,0.037500000000000006,1,1,176,3
115.991,0.004,0.01,0.007,1,29,177,1
115.991,0.01,0.025,0.0175,1,15,177,2
115.991,0.025,0.05,0.037500000000000006,1,2,177,3
117.771,0.004,0.01,0.007,1,38,178,1
117.771,0.01,0.025,0.0175,1,19,178,2
117.771,0.025,0.05,0.037500000000000006,1,2,178,3
120.06,0.004,0.01,0.007,1,45,179,1
120.06,0.01,0.025,0.0175,1,17,179,2
120.06,0.025,0.05,0.037500000000000006,1,4,179,3
121.898,0.004,0.01,0.007,1,28,180,1
121.898,0.01,0.025,0.0175,1,15,180,2
121.898,0.025,0.05,0.037500000000000006,1,3,180,3
123.757,0.004,0.01,0.007,1,38,181,1
123.757,0.01,0.025,0.0175,1,15,181,2
123.757,0.025,0.05,0.037500000000000006,1,2,181,3
132.357,0.004,0.01,0.007,1,41,182,1
132.357,0.01,0.025,0.0175,1,19,182,2
132.357,0.025,0.05,0.037500000000000006,1,4,182,3
148.954,0.004,0.01,0.007,1,34,183,1
148.954,0.01,0.025,0.0175,1,11,183,2
148.954,0.025,0.05,0.037500000000000006,1,4,183,3
153.858,0.004,0.01,0.007,1,44,184,1
153.858,0.01,0.025,0.0175,1,9,184,2
153.858,0.025,0.05,0.037500000000000006,1,1,184,3
156.349,0.004,0.01,0.007,1,41,185,1
156.349,0.01,0.025,0.0175,1,13,185,2
156.349,0.025,0.05,0.037500000000000006,1,2,185,3
161.004,0.004,0.01,0.007,1,35,186,1
161.004,0.01,0.025,0.0175,1,14,186,2
161.004,0.025,0.05,0.037500000000000006,1,2,186,3
2.504,0.004,0.01,0.007,1,31,187,1
2.504,0.01,0.025,0.0175,1,9,187,2
2.504,0.025,0.05,0.037500000000000006,1,2,187,3
5.0,0.004,0.01,0.007,1,32,188,1
5.0,0.01,0.025,0.0175,1,10,188,2
5.0,0.025,0.05,0.037500000000000006,1,2,188,3
7.527,0.004,0.01,0.007,2,70,189,1
7.527,0.01,0.025,0.0175,2,17,189,2
7.527,0.025,0.05,0.037500000000000006,2,6,189,3
10.025,0.004,0.01,0.007,1,35,190,1
10.025,0.01,0.025,0.0175,1,11,190,2
10.025,0.025,0.05,0.037500000000000006,1,2,190,3
14.663,0.004,0.01,0.007,1,35,191,1
14.663,0.01,0.025,0.0175,1,11,191,2
14.663,0.025,0.05,0.037500000000000006,1,2,191,3
16.52,0.004,0.01,0.007,1,33,192,1
16.52,0.01,0.025,0.0175,1,9,192,2
16.52,0.025,0.05,0.037500000000000006,1,2,192,3
19.074,0.004,0.01,0.007,1,40,193,1
19.074,0.01,0.025,0.0175,1,9,193,2
19.074,0.025,0.05,0.037500000000000006,1,1,193,3
21.613,0.004,0.01,0.007,1,23,194,1
21.613,0.01,0.025,0.0175,1,11,194,2
21.613,0.025,0.05,0.037500000000000006,1,0,194,3
24.002,0.004,0.01,0.007,1,38,195,1
24.002,0.01,0.025,0.0175,1,12,195,2
24.002,0.025,0.05,0.037500000000000006,1,3,195,3
26.41,0.004,0.01,0.007,1,35,196,1
26.41,0.01,0.025,0.0175,1,12,196,2
26.41,0.025,0.05,0.037500000000000006,1,1,196,3
29.04,0.004,0.01,0.007,1,27,197,1
29.04,0.01,0.025,0.0175,1,12,197,2
29.04,0.025,0.05,0.037500000000000006,1,5,197,3
31.525,0.004,0.01,0.007,1,25,198,1
31.525,0.01,0.025,0.0175,1,14,198,2
31.525,0.025,0.05,0.037500000000000006,1,0,198,3
34.006,0.004,0.01,0.007,1,30,199,1
34.006,0.01,0.025,0.0175,1,19,199,2
34.006,0.025,0.05,0.037500000000000006,1,2,199,3
36.348,0.004,0.01,0.007,1,27,200,1
36.348,0.01,0.025,0.0175,1,10,200,2
36.348,0.025,0.05,0.037500000000000006,1,1,200,3
38.162,0.004,0.01,0.007,1,38,201,1
38.162,0.01,0.025,0.0175,1,12,201,2
38.162,0.025,0.05,0.037500000000000006,1,1,201,3
49.517,0.004,0.01,0.007,1,32,202,1
49.517,0.01,0.025,0.0175,1,8,202,2
49.517,0.025,0.05,0.037500000000000006,1,3,202,3
56.201,0.004,0.01,0.007,1,35,203,1
56.201,0.01,0.025,0.0175,1,13,203,2
56.201,0.025,0.05,0.037500000000000006,1,2,203,3
58.707,0.004,0.01,0.007,1,38,204,1
58.707,0.01,0.025,0.0175,1,14,204,2
58.707,0.025,0.05,0.037500000000000006,1,3,204,3
61.113,0.004,0.01,0.007,1,46,205,1
61.113,0.01,0.025,0.0175,1,10,205,2
61.113,0.025,0.05,0.037500000000000006,1,2,205,3
63.506,0.004,0.01,0.007,1,45,206,1
63.506,0.01,0.025,0.0175,1,10,206,2
63.506,0.025,0.05,0.037500000000000006,1,3,206,3
65.901,0.004,0.01,0.007,1,30,207,1
65.901,0.01,0.025,0.0175,1,8,207,2
65.901,0.025,0.05,0.037500000000000006,1,0,207,3
68.375,0.004,0.01,0.007,1,38,208,1
68.375,0.01,0.025,0.0175,1,14,208,2
68.375,0.025,0.05,0.037500000000000006,1,1,208,3
70.877,0.004,0.01,0.007,1,33,209,1
70.877,0.01,0.025,0.0175,1,8,209,2
70.877,0.025,0.05,0.037500000000000006,1,4,209,3
73.359,0.004,0.01,0.007,1,32,210,1
73.359,0.01,0.025,0.0175,1,11,210,2
73.359,0.025,0.05,0.037500000000000006,1,2,210,3
75.859,0.004,0.01,0.007,1,22,211,1
75.859,0.01,0.025,0.0175,1,11,211,2
75.859,0.025,0.05,0.037500000000000006,1,3,211,3
80.865,0.004,0.01,0.007,1,38,212,1
80.865,0.01,0.025,0.0175,1,12,212,2
80.865,0.025,0.05,0.037500000000000006,1,1,212,3
83.42,0.004,0.01,0.007,1,34,213,1
83.42,0.01,0.025,0.0175,1,16,213,2
83.42,0.025,0.05,0.037500000000000006,1,3,213,3
86.023,0.004,0.01,0.007,1,36,214,1
86.023,0.01,0.025,0.0175,1,12,214,2
86.023,0.025,0.05,0.037500000000000006,1,1,214,3
88.228,0.004,0.01,0.007,1,34,215,1
88.228,0.01,0.025,0.0175,1,16,215,2
88.228,0.025,0.05,0.037500000000000006,1,2,215,3
90.609,0.004,0.01,0.007,1,35,216,1
90.609,0.01,0.025,0.0175,1,12,216,2
90.609,0.025,0.05,0.037500000000000006,1,2,216,3
93.375,0.004,0.01,0.007,1,38,217,1
93.375,0.01,0.025,0.0175,1,6,217,2
93.375,0.025,0.05,0.037500000000000006,1,3,217,3
95.582,0.004,0.01,0.007,1,30,218,1
95.582,0.01,0.025,0.0175,1,3,218,2
95.582,0.025,0.05,0.037500000000000006,1,0,218,3
97.534,0.004,0.01,0.007,1,28,219,1
97.534,0.01,0.025,0.0175,1,12,219,2
97.534,0.025,0.05,0.037500000000000006,1,2,219,3
109.095,0.004,0.01,0.007,1,35,220,1
109.095,0.01,0.025,0.0175,1,12,220,2
109.095,0.025,0.05,0.037500000000000006,1,1,220,3
111.057,0.004,0.01,0.007,1,32,221,1
111.057,0.01,0.025,0.0175,1,13,221,2
111.057,0.025,0.05,0.037500000000000006,1,2,221,3
112.857,0.004,0.01,0.007,1,25,222,1
112.857,0.01,0.025,0.0175,1,12,222,2
112.857,0.025,0.05,0.037500000000000006,1,4,222,3
115.158,0.004,0.01,0.007,1,43,223,1
115.158,0.01,0.025,0.0175,1,11,223,2
115.158,0.025,0.05,0.037500000000000006,1,3,223,3
117.01,0.004,0.01,0.007,1,35,224,1
117.01,0.01,0.025,0.0175,1,18,224,2
117.01,0.025,0.05,0.037500000000000006,1,2,224,3
118.893,0.004,0.01,0.007,1,30,225,1
118.893,0.01,0.025,0.0175,1,8,225,2
118.893,0.025,0.05,0.037500000000000006,1,3,225,3
127.57,0.004,0.01,0.007,1,43,226,1
127.57,0.01,0.025,0.0175,1,12,226,2
127.57,0.025,0.05,0.037500000000000006,1,3,226,3
144.268,0.004,0.01,0.007,1,25,227,1
144.268,0.01,0.025,0.0175,1,14,227,2
144.268,0.025,0.05,0.037500000000000006,1,3,227,3
149.195,0.004,0.01,0.007,1,27,228,1
149.195,0.01,0.025,0.0175,1,23,228,2
149.195,0.025,0.05,0.037500000000000006,1,0,228,3
151.699,0.004,0.01,0.007,1,35,229,1
151.699,0.01,0.025,0.0175,1,7,229,2
151.699,0.025,0.05,0.037500000000000006,1,3,229,3
156.391,0.004,0.01,0.007,1,31,230,1
156.391,0.01,0.025,0.0175,1,10,230,2
156.391,0.025,0.05,0.037500000000000006,1,1,230,3
2.501,0.004,0.01,0.007,1,33,231,1
2.501,0.01,0.025,0.0175,1,7,231,2
2.501,0.025,0.05,0.037500000000000006,1,3,231,3
5.037,0.004,0.01,0.007,1,25,232,1
5.037,0.01,0.025,0.0175,1,10,232,2
5.037,0.025,0.05,0.037500000000000006,1,2,232,3
7.54,0.004,0.01,0.007,2,72,233,1
7.54,0.01,0.025,0.0175,2,31,233,2
7.54,0.025,0.05,0.037500000000000006,2,5,233,3
12.159,0.004,0.01,0.007,1,22,234,1
12.159,0.01,0.025,0.0175,1,13,234,2
12.159,0.025,0.05,0.037500000000000006,1,3,234,3
14.03,0.004,0.01,0.007,1,26,235,1
14.03,0.01,0.025,0.0175,1,7,235,2
14.03,0.025,0.05,0.037500000000000006,1,1,235,3
16.589,0.004,0.01,0.007,1,28,236,1
16.589,0.01,0.025,0.0175,1,10,236,2
16.589,0.025,0.05,0.037500000000000006,1,3,236,3
19.138,0.004,0.01,0.007,1,29,237,1
19.138,0.01,0.025,0.0175,1,14,237,2
19.138,0.025,0.05,0.037500000000000006,1,1,237,3
21.526,0.004,0.01,0.007,1,22,238,1
21.526,0.01,0.025,0.0175,1,10,238,2
21.526,0.025,0.05,0.037500000000000006,1,1,238,3
23.93,0.004,0.01,0.007,1,23,239,1
23.93,0.01,0.025,0.0175,1,7,239,2
23.93,0.025,0.05,0.037500000000000006,1,2,239,3
26.568,0.004,0.01,0.007,1,25,240,1
26.568,0.01,0.025,0.0175,1,10,240,2
26.568,0.025,0.05,0.037500000000000006,1,3,240,3
29.049,0.004,0.01,0.007,1,31,241,1
29.049,0.01,0.025,0.0175,1,6,241,2
29.049,0.025,0.05,0.037500000000000006,1,1,241,3
31.526,0.004,0.01,0.007,1,30,242,1
31.526,0.01,0.025,0.0175,1,10,242,2
31.526,0.025,0.05,0.037500000000000006,1,4,242,3
33.859,0.004,0.01,0.007,1,23,243,1
33.859,0.01,0.025,0.0175,1,8,243,2
33.859,0.025,0.05,0.037500000000000006,1,1,243,3
35.665,0.004,0.01,0.007,1,25,244,1
35.665,0.01,0.025,0.0175,1,6,244,2
35.665,0.025,0.05,0.037500000000000006,1,3,244,3
47.013,0.004,0.01,0.007,1,44,245,1
47.013,0.01,0.025,0.0175,1,12,245,2
47.013,0.025,0.05,0.037500000000000006,1,2,245,3
53.71,0.004,0.01,0.007,1,31,246,1
53.71,0.01,0.025,0.0175,1,6,246,2
53.71,0.025,0.05,0.037500000000000006,1,1,246,3
56.217,0.004,0.01,0.007,1,30,247,1
56.217,0.01,0.025,0.0175,1,7,247,2
56.217,0.025,0.05,0.037500000000000006,1,4,247,3
58.626,0.004,0.01,0.007,1,21,248,1
58.626,0.01,0.025,0.0175,1,5,248,2
58.626,0.025,0.05,0.037500000000000006,1,3,248,3
61.024,0.004,0.01,0.007,1,31,249,1
61.024,0.01,0.025,0.0175,1,9,249,2
61.024,0.025,0.05,0.037500000000000006,1,5,249,3
63.422,0.004,0.01,0.007,1,28,250,1
63.422,0.01,0.025,0.0175,1,6,250,2
63.422,0.025,0.05,0.037500000000000006,1,2,250,3
65.899,0.004,0.01,0.007,1,26,251,1
65.899,0.01,0.025,0.0175,1,8,251,2
65.899,0.025,0.05,0.037500000000000006,1,1,251,3
68.403,0.004,0.01,0.007,1,26,252,1
68.403,0.01,0.025,0.0175,1,11,252,2
68.403,0.025,0.05,0.037500000000000006,1,1,252,3
70.885,0.004,0.01,0.007,1,28,253,1
70.885,0.01,0.025,0.0175,1,7,253,2
70.885,0.025,0.05,0.037500000000000006,1,2,253,3
73.384,0.004,0.01,0.007,1,25,254,1
73.384,0.01,0.025,0.0175,1,14,254,2
73.384,0.025,0.05,0.037500000000000006,1,5,254,3
78.387,0.004,0.01,0.007,1,37,255,1
78.387,0.01,0.025,0.0175,1,8,255,2
78.387,0.025,0.05,0.037500000000000006,1,0,255,3
80.941,0.004,0.01,0.007,1,26,256,1
80.941,0.01,0.025,0.0175,1,14,256,2
80.941,0.025,0.05,0.037500000000000006,1,3,256,3
83.543,0.004,0.01,0.007,1,24,257,1
83.543,0.01,0.025,0.0175,1,12,257,2
83.543,0.025,0.05,0.037500000000000006,1,5,257,3
85.746,0.004,0.01,0.007,1,25,258,1
85.746,0.01,0.025,0.0175,1,9,258,2
85.746,0.025,0.05,0.037500000000000006,1,3,258,3
88.123,0.004,0.01,0.007,1,27,259,1
88.123,0.01,0.025,0.0175,1,7,259,2
88.123,0.025,0.05,0.037500000000000006,1,2,259,3
90.888,0.004,0.01,0.007,1,35,260,1
90.888,0.01,0.025,0.0175,1,9,260,2
90.888,0.025,0.05,0.037500000000000006,1,3,260,3
93.09,0.004,0.01,0.007,1,31,261,1
93.09,0.01,0.025,0.0175,1,13,261,2
93.09,0.025,0.05,0.037500000000000006,1,1,261,3
95.038,0.004,0.01,0.007,1,37,262,1
95.038,0.01,0.025,0.0175,1,5,262,2
95.038,0.025,0.05,0.037500000000000006,1,2,262,3
106.593,0.004,0.01,0.007,1,21,263,1
106.593,0.01,0.025,0.0175,1,7,263,2
106.593,0.025,0.05,0.037500000000000006,1,2,263,3
108.557,0.004,0.01,0.007,1,26,264,1
108.557,0.01,0.025,0.0175,1,14,264,2
108.557,0.025,0.05,0.037500000000000006,1,3,264,3
110.359,0.004,0.01,0.007,1,35,265,1
110.359,0.01,0.025,0.0175,1,11,265,2
110.359,0.025,0.05,0.037500000000000006,1,2,265,3
112.663,0.004,0.01,0.007,1,30,266,1
112.663,0.01,0.025,0.0175,1,9,266,2
112.663,0.025,0.05,0.037500000000000006,1,3,266,3
114.518,0.004,0.01,0.007,1,28,267,1
114.518,0.01,0.025,0.0175,1,8,267,2
114.518,0.025,0.05,0.037500000000000006,1,2,267,3
116.406,0.004,0.01,0.007,1,27,268,1
116.406,0.01,0.025,0.0175,1,10,268,2
116.406,0.025,0.05,0.037500000000000006,1,1,268,3
125.101,0.004,0.01,0.007,1,26,269,1
125.101,0.01,0.025,0.0175,1,7,269,2
125.101,0.025,0.05,0.037500000000000006,1,1,269,3
141.828,0.004,0.01,0.007,1,24,270,1
141.828,0.01,0.025,0.0175,1,7,270,2
141.828,0.025,0.05,0.037500000000000006,1,1,270,3
146.762,0.004,0.01,0.007,1,23,271,1
146.762,0.01,0.025,0.0175,1,8,271,2
146.762,0.025,0.05,0.037500000000000006,1,6,271,3
149.271,0.004,0.01,0.007,1,28,272,1
149.271,0.01,0.025,0.0175,1,9,272,2
149.271,0.025,0.05,0.037500000000000006,1,1,272,3
153.975,0.004,0.01,0.007,1,36,273,1
153.975,0.01,0.025,0.0175,1,7,273,2
153.975,0.025,0.05,0.037500000000000006,1,1,273,3
2.539,0.004,0.01,0.007,1,28,274,1
2.539,0.01,0.025,0.0175,1,14,274,2
2.539,0.025,0.05,0.037500000000000006,1,0,274,3
9.674,0.004,0.01,0.007,1,38,275,1
9.674,0.01,0.025,0.0175,1,10,275,2
9.674,0.025,0.05,0.037500000000000006,1,1,275,3
11.53,0.004,0.01,0.007,1,33,276,1
11.53,0.01,0.025,0.0175,1,18,276,2
11.53,0.025,0.05,0.037500000000000006,1,1,276,3
14.091,0.004,0.01,0.007,1,33,277,1
14.091,0.01,0.025,0.0175,1,9,277,2
14.091,0.025,0.05,0.037500000000000006,1,1,277,3
16.645,0.004,0.01,0.007,1,41,278,1
16.645,0.01,0.025,0.0175,1,10,278,2
16.645,0.025,0.05,0.037500000000000006,1,0,278,3
19.03,0.004,0.01,0.007,1,33,279,1
19.03,0.01,0.025,0.0175,1,13,279,2
19.03,0.025,0.05,0.037500000000000006,1,2,279,3
21.434,0.004,0.01,0.007,1,44,280,1
21.434,0.01,0.025,0.0175,1,11,280,2
21.434,0.025,0.05,0.037500000000000006,1,2,280,3
24.075,0.004,0.01,0.007,1,49,281,1
24.075,0.01,0.025,0.0175,1,8,281,2
24.075,0.025,0.05,0.037500000000000006,1,2,281,3
26.554,0.004,0.01,0.007,1,38,282,1
26.554,0.01,0.025,0.0175,1,13,282,2
26.554,0.025,0.05,0.037500000000000006,1,1,282,3
29.028,0.004,0.01,0.007,1,57,283,1
29.028,0.01,0.025,0.0175,1,14,283,2
29.028,0.025,0.05,0.037500000000000006,1,4,283,3
31.359,0.004,0.01,0.007,1,31,284,1
31.359,0.01,0.025,0.0175,1,9,284,2
31.359,0.025,0.05,0.037500000000000006,1,2,284,3
33.164,0.004,0.01,0.007,1,47,285,1
33.164,0.01,0.025,0.0175,1,13,285,2
33.164,0.025,0.05,0.037500000000000006,1,1,285,3
44.519,0.004,0.01,0.007,1,32,286,1
44.519,0.01,0.025,0.0175,1,5,286,2
44.519,0.025,0.05,0.037500000000000006,1,3,286,3
51.209,0.004,0.01,0.007,1,36,287,1
51.209,0.01,0.025,0.0175,1,15,287,2
51.209,0.025,0.05,0.037500000000000006,1,5,287,3
53.716,0.004,0.01,0.007,1,47,288,1
53.716,0.01,0.025,0.0175,1,14,288,2
53.716,0.025,0.05,0.037500000000000006,1,1,288,3
56.127,0.004,0.01,0.007,1,32,289,1
56.127,0.01,0.025,0.0175,1,9,289,2
56.127,0.025,0.05,0.037500000000000006,1,2,289,3
58.525,0.004,0.01,0.007,1,43,290,1
58.525,0.01,0.025,0.0175,1,9,290,2
58.525,0.025,0.05,0.037500000000000006,1,1,290,3
60.925,0.004,0.01,0.007,1,33,291,1
60.925,0.01,0.025,0.0175,1,12,291,2
60.925,0.025,0.05,0.037500000000000006,1,1,291,3
63.403,0.004,0.01,0.007,1,32,292,1
63.403,0.01,0.025,0.0175,1,8,292,2
63.403,0.025,0.05,0.037500000000000006,1,1,292,3
65.908,0.004,0.01,0.007,1,45,293,1
65.908,0.01,0.025,0.0175,1,14,293,2
65.908,0.025,0.05,0.037500000000000006,1,3,293,3
68.39,0.004,0.01,0.007,1,50,294,1
68.39,0.01,0.025,0.0175,1,14,294,2
68.39,0.025,0.05,0.037500000000000006,1,3,294,3
70.888,0.004,0.01,0.007,1,40,295,1
70.888,0.01,0.025,0.0175,1,9,295,2
70.888,0.025,0.05,0.037500000000000006,1,4,295,3
75.89,0.004,0.01,0.007,1,50,296,1
75.89,0.01,0.025,0.0175,1,10,296,2
75.89,0.025,0.05,0.037500000000000006,1,2,296,3
78.444,0.004,0.01,0.007,1,30,297,1
78.444,0.01,0.025,0.0175,1,12,297,2
78.444,0.025,0.05,0.037500000000000006,1,1,297,3
81.045,0.004,0.01,0.007,1,36,298,1
81.045,0.01,0.025,0.0175,1,14,298,2
81.045,0.025,0.05,0.037500000000000006,1,3,298,3
83.248,0.004,0.01,0.007,1,36,299,1
83.248,0.01,0.025,0.0175,1,4,299,2
83.248,0.025,0.05,0.037500000000000006,1,3,299,3
85.623,0.004,0.01,0.007,1,40,300,1
85.623,0.01,0.025,0.0175,1,20,300,2
85.623,0.025,0.05,0.037500000000000006,1,0,300,3
88.387,0.004,0.01,0.007,1,39,301,1
88.387,0.01,0.025,0.0175,1,16,301,2
88.387,0.025,0.05,0.037500000000000006,1,3,301,3
90.589,0.004,0.01,0.007,1,31,302,1
90.589,0.01,0.025,0.0175,1,12,302,2
90.589,0.025,0.05,0.037500000000000006,1,0,302,3
92.537,0.004,0.01,0.007,1,26,303,1
92.537,0.01,0.025,0.0175,1,9,303,2
92.537,0.025,0.05,0.037500000000000006,1,3,303,3
104.096,0.004,0.01,0.007,1,44,304,1
104.096,0.01,0.025,0.0175,1,12,304,2
104.096,0.025,0.05,0.037500000000000006,1,2,304,3
106.058,0.004,0.01,0.007,1,42,305,1
106.058,0.01,0.025,0.0175,1,16,305,2
106.058,0.025,0.05,0.037500000000000006,1,0,305,3
107.859,0.004,0.01,0.007,1,39,306,1
107.859,0.01,0.025,0.0175,1,11,306,2
107.859,0.025,0.05,0.037500000000000006,1,0,306,3
110.162,0.004,0.01,0.007,1,53,307,1
110.162,0.01,0.025,0.0175,1,7,307,2
110.162,0.025,0.05,0.037500000000000006,1,3,307,3
112.017,0.004,0.01,0.007,1,32,308,1
112.017,0.01,0.025,0.0175,1,12,308,2
112.017,0.025,0.05,0.037500000000000006,1,3,308,3
113.906,0.004,0.01,0.007,1,39,309,1
113.906,0.01,0.025,0.0175,1,13,309,2
113.906,0.025,0.05,0.037500000000000006,1,1,309,3
122.608,0.004,0.01,0.007,1,30,310,1
122.608,0.01,0.025,0.0175,1,16,310,2
122.608,0.025,0.05,0.037500000000000006,1,2,310,3
139.352,0.004,0.01,0.007,1,35,311,1
139.352,0.01,0.025,0.0175,1,10,311,2
139.352,0.025,0.05,0.037500000000000006,1,0,311,3
144.29,0.004,0.01,0.007,1,35,312,1
144.29,0.01,0.025,0.0175,1,17,312,2
144.29,0.025,0.05,0.037500000000000006,1,1,312,3
146.801,0.004,0.01,0.007,1,38,313,1
146.801,0.01,0.025,0.0175,1,7,313,2
146.801,0.025,0.05,0.037500000000000006,1,2,313,3
151.513,0.004,0.01,0.007,1,57,314,1
151.513,0.01,0.025,0.0175,1,10,314,2
151.513,0.025,0.05,0.037500000000000006,1,1,314,3
2.505,0.004,0.01,0.007,1,21,315,1
2.505,0.01,0.025,0.0175,1,8,315,2
2.505,0.025,0.05,0.037500000000000006,1,2,315,3
7.202,0.004,0.01,0.007,1,32,316,1
7.202,0.01,0.025,0.0175,1,11,316,2
7.202,0.025,0.05,0.037500000000000006,1,4,316,3
8.994,0.004,0.01,0.007,1,31,317,1
8.994,0.01,0.025,0.0175,1,14,317,2
8.994,0.025,0.05,0.037500000000000006,1,1,317,3
11.553,0.004,0.01,0.007,1,34,318,1
11.553,0.01,0.025,0.0175,1,12,318,2
11.553,0.025,0.05,0.037500000000000006,1,0,318,3
14.106,0.004,0.01,0.007,1,27,319,1
14.106,0.01,0.025,0.0175,1,8,319,2
14.106,0.025,0.05,0.037500000000000006,1,1,319,3
16.491,0.004,0.01,0.007,1,26,320,1
16.491,0.01,0.025,0.0175,1,10,320,2
16.491,0.025,0.05,0.037500000000000006,1,0,320,3
18.895,0.004,0.01,0.007,1,28,321,1
18.895,0.01,0.025,0.0175,1,20,321,2
18.895,0.025,0.05,0.037500000000000006,1,3,321,3
21.536,0.004,0.01,0.007,1,28,322,1
21.536,0.01,0.025,0.0175,1,12,322,2
21.536,0.025,0.05,0.037500000000000006,1,3,322,3
24.015,0.004,0.01,0.007,1,30,323,1
24.015,0.01,0.025,0.0175,1,9,323,2
24.015,0.025,0.05,0.037500000000000006,1,2,323,3
26.49,0.004,0.01,0.007,1,32,324,1
26.49,0.01,0.025,0.0175,1,10,324,2
26.49,0.025,0.05,0.037500000000000006,1,1,324,3
28.823,0.004,0.01,0.007,1,31,325,1
28.823,0.01,0.025,0.0175,1,6,325,2
28.823,0.025,0.05,0.037500000000000006,1,2,325,3
30.636,0.004,0.01,0.007,1,24,326,1
30.636,0.01,0.025,0.0175,1,11,326,2
30.636,0.025,0.05,0.037500000000000006,1,1,326,3
42.009,0.004,0.01,0.007,1,25,327,1
42.009,0.01,0.025,0.0175,1,8,327,2
42.009,0.025,0.05,0.037500000000000006,1,3,327,3
48.675,0.004,0.01,0.007,1,32,328,1
48.675,0.01,0.025,0.0175,1,11,328,2
48.675,0.025,0.05,0.037500000000000006,1,4,328,3
51.181,0.004,0.01,0.007,1,28,329,1
51.181,0.01,0.025,0.0175,1,9,329,2
51.181,0.025,0.05,0.037500000000000006,1,2,329,3
53.59,0.004,0.01,0.007,1,30,330,1
53.59,0.01,0.025,0.0175,1,14,330,2
53.59,0.025,0.05,0.037500000000000006,1,0,330,3
55.987,0.004,0.01,0.007,1,39,331,1
55.987,0.01,0.025,0.0175,1,13,331,2
55.987,0.025,0.05,0.037500000000000006,1,2,331,3
58.386,0.004,0.01,0.007,1,24,332,1
58.386,0.01,0.025,0.0175,1,10,332,2
58.386,0.025,0.05,0.037500000000000006,1,2,332,3
60.864,0.004,0.01,0.007,2,44,333,1
60.864,0.01,0.025,0.0175,2,16,333,2
60.864,0.025,0.05,0.037500000000000006,2,3,333,3
63.369,0.004,0.01,0.007,1,43,334,1
63.369,0.01,0.025,0.0175,1,14,334,2
63.369,0.025,0.05,0.037500000000000006,1,4,334,3
65.851,0.004,0.01,0.007,1,33,335,1
65.851,0.01,0.025,0.0175,1,11,335,2
65.851,0.025,0.05,0.037500000000000006,1,2,335,3
68.349,0.004,0.01,0.007,1,32,336,1
68.349,0.01,0.025,0.0175,1,6,336,2
68.349,0.025,0.05,0.037500000000000006,1,3,336,3
73.351,0.004,0.01,0.007,1,28,337,1
73.351,0.01,0.025,0.0175,1,10,337,2
73.351,0.025,0.05,0.037500000000000006,1,2,337,3
75.905,0.004,0.01,0.007,1,27,338,1
75.905,0.01,0.025,0.0175,1,11,338,2
75.905,0.025,0.05,0.037500000000000006,1,0,338,3
78.507,0.004,0.01,0.007,1,27,339,1
78.507,0.01,0.025,0.0175,1,13,339,2
78.507,0.025,0.05,0.037500000000000006,1,3,339,3
80.71,0.004,0.01,0.007,1,35,340,1
80.71,0.01,0.025,0.0175,1,9,340,2
80.71,0.025,0.05,0.037500000000000006,1,2,340,3
83.086,0.004,0.01,0.007,1,30,341,1
83.086,0.01,0.025,0.0175,1,16,341,2
83.086,0.025,0.05,0.037500000000000006,1,3,341,3
85.851,0.004,0.01,0.007,1,33,342,1
85.851,0.01,0.025,0.0175,1,16,342,2
85.851,0.025,0.05,0.037500000000000006,1,0,342,3
88.055,0.004,0.01,0.007,1,38,343,1
88.055,0.01,0.025,0.0175,1,11,343,2
88.055,0.025,0.05,0.037500000000000006,1,1,343,3
90.006,0.004,0.01,0.007,1,30,344,1
90.006,0.01,0.025,0.0175,1,9,344,2
90.006,0.025,0.05,0.037500000000000006,1,1,344,3
101.577,0.004,0.01,0.007,1,23,345,1
101.577,0.01,0.025,0.0175,1,10,345,2
101.577,0.025,0.05,0.037500000000000006,1,4,345,3
103.534,0.004,0.01,0.007,1,37,346,1
103.534,0.01,0.025,0.0175,1,7,346,2
103.534,0.025,0.05,0.037500000000000006,1,2,346,3
105.33,0.004,0.01,0.007,1,28,347,1
105.33,0.01,0.025,0.0175,1,16,347,2
105.33,0.025,0.05,0.037500000000000006,1,2,347,3
107.631,0.004,0.01,0.007,1,32,348,1
107.631,0.01,0.025,0.0175,1,8,348,2
107.631,0.025,0.05,0.037500000000000006,1,1,348,3
109.484,0.004,0.01,0.007,1,25,349,1
109.484,0.01,0.025,0.0175,1,12,349,2
109.484,0.025,0.05,0.037500000000000006,1,0,349,3
111.369,0.004,0.01,0.007,1,33,350,1
111.369,0.01,0.025,0.0175,1,16,350,2
111.369,0.025,0.05,0.037500000000000006,1,2,350,3
120.069,0.004,0.01,0.007,1,31,351,1
120.069,0.01,0.025,0.0175,1,7,351,2
